Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
86,Nydegger,2.45651428571,0.9478968476190476,12.0,1.0,0.7503075047619047,0.197589342857143,0.03889928952380953,0.013203862857142852,0.986024532152,0.94724569033,0.781231395482,0.731260085247
87,Adaptive,2.42231428571,0.4805796,95.0,1.0,0.3375066571428572,0.14307294285714284,0.22054742476190464,0.2988729752380953,0.924566353127,0.938290267906,0.0712198278696,0.182598356026
88,Average Copier,2.41257142857,0.6461874838095238,56.0,0.49997485714285717,0.5515598133333334,0.09462767047619049,0.08206458857142859,0.2717479276190476,0.843418508424,0.448266799545,0.670732351226,0.336946535417
89,Random Hunter,2.37485714286,0.9359358152380952,11.0,1.0,0.732809540952381,0.20312627428571425,0.028148687619047624,0.03591549714285714,0.993814149635,0.981189966414,0.380918551585,0.112810988402
90,Tester,2.36714285714,0.5515652552380952,47.0,0.0,0.4611427828571428,0.09042247238095244,0.13256738095238094,0.31586736380952385,0.86633997883,0.416951236764,1.0,0.349127428245
91,Prober 2,2.35824285714,0.7095262609523809,48.0,0.0,0.5998060171428569,0.10972024380952389,0.06478614095238107,0.22568759809523817,1.0,0.590801591006,1.0,0.397897807867
92,Cycle Hunter,2.35687142857,0.9119444266666666,9.0,1.0,0.7091565904761904,0.20278783619047613,0.03421692952380951,0.05383864380952381,0.99062015435,0.967167211603,0,0
93,Sneaky Tit For Tat,2.34991428571,0.7473620133333333,39.0,1.0,0.5479723333333334,0.19938968000000012,0.1124525123809525,0.1401854742857142,0.894253952355,0.572906022859,0.756912405997,0.643578472508
94,Defector Hunter,2.34977142857,0.9902344933333334,0.0,1.0,0.7790180285714285,0.21121646476190475,0.00031347238095238105,0.009452034285714285,1.0,0.982106737667,1.0,0
95,Ripoff,2.33268571429,0.5390095371428572,50.0,0.0,0.4464492514285714,0.09256028571428572,0.1324994361904762,0.3284910266666668,0.981585877257,0.439954467307,1.0,0.288305982522
96,Prober 4,2.32285714286,0.22750361714285713,105.0,1.0,0.1853026095238096,0.0422010076190476,0.24816498666666664,0.5243313961904761,0.569178179705,0.325611871657,0.412015438105,0.179015089533
97,Alternator Hunter,2.3226,0.9717299504761905,3.0,1.0,0.7483080857142858,0.22342186476190473,0.011322190476190479,0.016947859047619054,0.993014686445,0.994169118802,0,0
98,Meta Hunter Aggressive: 7 players,2.31508571429,0.22096973142857143,103.0,1.0,0.12729986476190475,0.09366986666666667,0.28753968571428556,0.4914905828571429,0.748547870033,0.80433276986,0.155598378284,0.0953360479238
99,Worse and Worse 2,2.31268571429,0.3088642914285714,102.0,1.0,0.1819399276190475,0.1269243638095238,0.2674607257142857,0.4236749828571429,0.666488905261,0.285830239642,0.322528841517,0.192023575438
100,Prober 3,2.30337142857,0.2535058628571429,101.0,0.0,0.17295238095238086,0.08055348190476196,0.25952695619047633,0.48696718095238095,0.96684075246,0,0.609083879195,0.192916956458
